date,channel,campaign_name,campaign_type,spend,revenue,clicks,impressions,conversions,budget
2025-07-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.298546,30.0,58.0,2260.0,1.0,30.0
2025-07-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9.084051,198.0,23.0,1315.0,3.0,30.0
2025-07-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1.141032,0.0,29.0,420.0,0.0,30.0
2025-07-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.004334,28.0,125.0,4189.0,1.0,30.0
2025-07-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.453653,28.0,146.0,4755.0,1.0,30.0
2025-07-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,33.132002,28.0,102.0,4626.0,1.0,30.0
2025-07-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.98515,198.8,111.0,3723.0,3.0,30.0
2025-07-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.789676,0.0,130.0,4181.0,0.0,30.0
2025-07-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,21.418648,0.0,128.0,4226.0,0.0,30.0
2025-07-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,26.935222,0.0,125.0,4106.0,0.0,30.0
2025-07-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,40.74,0.0,20.0,739.0,0.0,30.0
2025-07-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,15.676685,0.0,109.0,3435.0,0.0,30.0
2025-07-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,14.5041,33.0,88.0,3460.0,1.0,30.0
2025-07-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.751763,0.0,71.0,2743.0,0.0,30.0
2025-07-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,34.124535,0.0,79.0,2679.0,0.0,30.0
2025-07-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,15.614302,0.0,60.0,2947.0,0.0,30.0
2025-07-24,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,28.846334,28.0,114.0,4492.0,1.0,30.0
2025-07-25,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,48.875392,1000.0,148.0,4965.0,1.0,30.0
2025-07-26,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,52.355123,104.71808,205.0,9944.0,2.062272,30.0
2025-07-27,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,60.646211,40.0,130.0,7908.0,1.0,30.0
2025-07-28,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,28.08609,120.0,121.0,5422.0,1.0,30.0
2025-07-29,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,20.93591,761.62869,122.0,4035.0,7.425272,30.0
2025-07-30,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,24.264038,25.0,85.0,5534.0,1.0,30.0
2025-07-31,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.093145,0.0,101.0,3736.0,0.0,30.0
2025-08-01,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,25.040151,120.0,100.0,4318.0,1.0,30.0
2025-08-02,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,33.954916,0.0,108.0,4441.0,0.0,30.0
2025-08-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.962462,40.0,100.0,4776.0,1.0,30.0
2025-08-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,34.855603,35.0605008,124.0,4943.0,0.749156,30.0
2025-08-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,17.25024,257.52296,75.0,3399.0,2.475164,30.0
2025-08-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.054486,13.89668,108.0,5250.0,0.099262,30.0
2025-08-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.01,28.0,104.0,4703.0,1.0,30.0
2025-08-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,17.322311,246.0,74.0,4405.0,3.0,30.0
2025-08-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.903974,0.0,127.0,5839.0,0.0,30.0
2025-08-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,26.641449,0.0,121.0,6325.0,0.0,30.0
2025-08-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.704221,247.42057,120.0,6471.0,3.076337,30.0
2025-08-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,28.581351,153.56576,116.0,6131.0,1.963048,30.0
2025-08-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,33.41079,465.311476,109.0,4864.0,7.024787,30.0
2025-08-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,26.238364,200.0,126.0,5697.0,3.0,30.0
2025-08-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,39.130428,122.79735,145.0,6499.0,2.004595,30.0
2025-08-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,47.678307,198.608748,107.0,5480.0,2.021741,30.0
2025-08-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,26.026297,936.0,75.0,3936.0,5.0,30.0
2025-08-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.949985,251.0,124.0,6013.0,5.5,30.0
2025-08-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,23.455228,331.82592,85.0,2802.0,5.550216,30.0
2025-08-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,12.904755,300.2,91.0,3688.0,5.0,30.0
2025-08-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,21.865131,169.88852,96.0,4095.0,1.949071,30.0
2025-08-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,37.108258,385.60636,108.0,4858.0,5.483371,30.0
2025-08-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.348294,197.391252,120.0,5708.0,3.478259,30.0
2025-08-24,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,41.386666,1181.0,121.0,5568.0,4.0,30.0
2025-08-25,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,28.22916,0.0,97.0,4402.0,0.0,30.0
2025-08-26,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,36.07333,268.0,81.0,4223.0,3.0,30.0
2025-08-27,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,26.201768,28.0,103.0,4940.0,1.0,30.0
2025-08-28,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,25.655293,65.383584,65.0,2888.0,1.049848,30.0
2025-08-29,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,22.747384,0.0,97.0,4291.0,0.0,30.0
2025-08-30,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,25.375615,30.0,166.0,7274.0,1.0,30.0
2025-08-31,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,30.948152,168.890042,148.0,6947.0,1.949606,30.0
2025-09-01,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,33.21554,40.0,136.0,6200.0,1.0,30.0
2025-09-02,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,37.959821,39.19792,86.0,4838.0,0.979948,30.0
2025-09-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.295573,253.0,57.0,2550.0,3.0,30.0
2025-09-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,20.540267,30.0,53.0,2888.0,1.0,30.0
2025-09-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.920622,0.0,122.0,4762.0,0.0,30.0
2025-09-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,19.43206,0.0,129.0,6556.0,0.0,30.0
2025-09-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,45.893797,443.0,136.0,6586.0,2.0,30.0
2025-09-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.847926,231.139964,93.0,4760.0,2.105094,30.0
2025-09-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,15.157285,0.0,71.0,3710.0,0.0,30.0
2025-09-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,8.74,0.0,28.0,3027.0,0.0,30.0
2025-09-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,11.79,238.0,35.0,2375.0,1.0,30.0
2025-09-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,22.31057,28.0,94.0,3436.0,1.0,30.0
2025-09-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.88233,0.0,86.0,3234.0,0.0,30.0
2025-09-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.513003,0.0,71.0,2354.0,0.0,30.0
2025-09-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.696019,70.0,62.0,2291.0,1.0,30.0
2025-09-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.899593,0.0,71.0,2553.0,0.0,30.0
2025-09-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,20.77716,0.0,68.0,2101.0,0.0,30.0
2025-09-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.041007,0.0,80.0,2430.0,0.0,30.0
2025-09-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.733597,0.0,99.0,2278.0,0.0,30.0
2025-09-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,7.762369,78.5,97.0,2003.0,3.0,30.0
2025-09-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.857318,56.0,91.0,2423.0,2.0,30.0
2025-09-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,16.243461,121.28792,91.0,2636.0,1.032198,30.0
2025-09-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,14.696924,308.0,99.0,3000.0,3.0,30.0
2025-09-24,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.757889,317.353575,117.0,3750.0,4.0224150000000005,30.0
2025-09-25,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,23.171758,2.45632,76.0,4056.0,0.06464,30.0
2025-09-26,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,59.855676,507.5,169.0,7868.0,10.0,30.0
2025-09-27,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,59.873553,717.980925,180.0,11196.0,14.999455,30.0
2025-09-28,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,58.970308,1092.266145,216.0,12420.0,16.044739,30.0
2025-09-29,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,59.934157,722.616132,145.0,8444.0,10.016214,30.0
2025-09-30,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,58.46093,653.328212,164.0,8481.0,10.484016,30.0
2025-10-01,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,25.61,615.754288,123.0,5771.0,9.692781,30.0
2025-10-02,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,40.93,776.0,143.0,8078.0,15.5,30.0
2025-10-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,37.54679,568.306435,123.0,7723.0,7.974347,30.0
2025-10-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,55.593316,365.0,185.0,11380.0,9.0,30.0
2025-10-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,30.139977,326.0,130.0,6689.0,10.0,30.0
2025-10-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.737456,138.455832,111.0,5871.0,4.801994,30.0
2025-10-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,33.222811,208.0,114.0,6393.0,7.0,30.0
2025-10-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,68.657128,289.0,159.0,9010.0,7.5,30.0
2025-10-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,38.496103,42.481725,105.0,6086.0,1.509175,30.0
2025-10-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.860264,248.0,79.0,5084.0,5.0,30.0
2025-10-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,39.209236,228.0,159.0,8250.0,4.0,30.0
2025-10-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,52.057306,472.0,174.0,8674.0,4.0,30.0
2025-10-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,39.708191,1462.0,105.0,5980.0,14.0,30.0
2025-10-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,20.436311,148.0,70.0,3694.0,4.0,30.0
2025-10-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,37.151944,101.598606,111.0,4965.0,2.144089,30.0
2025-10-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,62.731449,90.0,109.0,7001.0,2.0,30.0
2025-10-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.692565,0.0,97.0,4735.0,0.0,30.0
2025-10-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,38.08235,30.0,134.0,5904.0,1.0,30.0
2025-10-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,38.215025,57.034236,145.0,7742.0,0.387988,30.0
2025-10-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,38.189023,165.0,112.0,6046.0,2.0,30.0
2025-10-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,38.152999,280.0,98.0,4905.0,3.0,30.0
2025-10-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,36.23431,307.3,118.0,5450.0,3.0,30.0
2025-10-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,51.314256,447.5,145.0,5707.0,5.5,30.0
2025-10-24,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.219046,66.0,107.0,5270.0,2.0,30.0
2025-10-25,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.645667,1056.293,155.0,6566.0,2.018293,30.0
2025-10-26,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.316635,0.0,155.0,5912.0,0.0,30.0
2025-10-27,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.266034,67.0,120.0,5423.0,2.0,30.0
2025-10-28,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,39.957582,34.7832,146.0,6212.0,1.071328,30.0
2025-10-29,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,34.635343,173.99,127.0,4813.0,5.0,30.0
2025-10-30,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.029492,405.0,112.0,4747.0,4.0,30.0
2025-10-31,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,75.229703,1411.0,231.0,8418.0,17.0,30.0
2025-11-01,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,47.072935,279.43220096,303.0,9502.0,4.006208,30.0
2025-11-02,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,50.897477,30.0,302.0,8676.0,1.0,30.0
2025-11-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,58.180686,3.3961494,306.0,10194.0,0.055766,30.0
2025-11-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,87.226551,133.0,371.0,12619.0,2.0,30.0
2025-11-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,101.263284,210.0,446.0,14517.0,3.0,30.0
2025-11-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,95.192737,371.77354881,482.0,17004.0,5.014319,30.0
2025-11-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,85.723406,136.0,616.0,19146.0,2.0,30.0
2025-11-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,41.352105,150.10805024,470.0,15216.0,3.001552,30.0
2025-11-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.205267,595.89,393.0,13794.0,7.5,30.0
2025-11-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.775067,254.464326,307.0,10115.0,2.443218,30.0
2025-11-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,17.813466,115.46991632,183.0,6218.0,1.055766,30.0
2025-11-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,11.618056,0.0,144.0,4378.0,0.0,30.0
2025-11-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,20.265242,1.20389893,160.0,6127.0,0.017707,30.0
2025-11-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,11.991282,10.13932157,181.0,5378.0,0.181012,30.0
2025-11-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.739003,457.6823446,209.0,7739.0,3.055766,30.0
2025-11-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.943878,52.965,210.0,6985.0,1.0,30.0
2025-11-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,20.358908,0.73012581,183.0,7374.0,0.014319,30.0
2025-11-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,27.389279,331.6,185.0,7189.0,4.0,30.0
2025-11-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,5.116549,40.0,93.0,3242.0,1.0,30.0
2025-11-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3.438798,33.0,63.0,2238.0,1.0,30.0
2025-11-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,0.055094,0.0,3.0,25.0,0.0,30.0
2025-11-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,0.14,0.0,7.0,45.0,0.0,30.0
2025-11-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,0.06,0.0,5.0,116.0,0.0,30.0
2025-11-24,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,0.426623,0.0,9.0,46.0,0.0,30.0
2025-11-25,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9.93629,990.9,97.0,2872.0,15.0,30.0
2025-11-26,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,100.677155,2367.25569543,309.0,13536.0,32.928411,30.0
2025-11-27,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,405.011931,2480.73302693,669.0,42206.0,42.38171,30.0
2025-11-28,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,815.644472,4293.65102451,796.0,67989.0,62.351658,30.0
2025-11-29,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,591.306658,6032.84385756,940.0,69876.0,96.853112,30.0
2025-11-30,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,338.670863,3325.01846803,527.0,38066.0,49.563545,30.0
2025-12-01,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,411.89141,1526.41385251,474.0,44076.0,34.023381,30.0
2025-12-02,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,301.205743,2305.51020771,403.0,30649.0,29.403912,30.0
2025-12-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,185.482511,1995.25876869,370.0,19968.0,23.985042,30.0
2025-12-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,200.547322,740.48271113,314.0,23790.0,13.040487,30.0
2025-12-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,240.667602,1205.32579,391.0,25301.0,14.438846,30.0
2025-12-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,414.241678,302.98,740.0,39107.0,8.0,30.0
2025-12-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,319.035719,727.8526279900001,651.0,36866.0,14.077388,30.0
2025-12-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,230.796074,964.97294256,446.0,22473.0,16.695346,30.0
2025-12-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,237.805393,5485.00274726,517.0,28521.0,44.948222,30.0
2025-12-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,252.360003,4035.74445442,533.0,36791.0,42.55484,30.0
2025-12-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,251.566401,1526.38805193,518.0,28424.0,19.921253,30.0
2025-12-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,188.646225,1623.17162597,426.0,36824.0,20.552333,30.0
2025-12-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,315.512505,2117.26646747,587.0,49911.0,24.950965,30.0
2025-12-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,258.877411,1215.34105246,492.0,40788.0,17.073124,30.0
2025-12-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,129.773283,493.52619288,347.0,23631.0,10.072363,30.0
2025-12-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,276.550159,2144.24135,541.0,42853.0,23.982785,30.0
2025-12-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,296.354566,962.45762713,469.0,37029.0,11.565362,30.0
2025-12-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,167.264467,344.43156,288.0,27611.0,6.001012,30.0
2025-12-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,120.540576,710.82697973,244.0,19844.0,7.86803,30.0
2025-12-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,165.563583,581.41472476,361.0,27276.0,9.499544,30.0
2025-12-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,169.798392,520.93388901,303.0,21616.0,9.495907,30.0
2025-12-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.413562,347.96672396,186.0,10637.0,7.024922,30.0
2025-12-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,26.588656,0.39468,150.0,7281.0,0.0,30.0
2025-12-24,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,18.909366,328.06149918,114.0,5757.0,3.667678,30.0
2025-12-25,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,60.9993,982.26408449,197.0,12824.0,13.785699,30.0
2025-12-26,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.615707,348.88006394,199.0,10136.0,5.925224,30.0
2025-12-27,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.740162,394.64451002,228.0,10283.0,6.213421,30.0
2025-12-28,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,31.305119,442.4020052,168.0,6821.0,6.0152920000000005,30.0
2025-12-29,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,15.019339,887.136172392,234.0,4773.0,6.367739,30.0
2025-12-30,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,15.664462,1382.53848501,135.0,5450.0,14.37593,30.0
2025-12-31,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,14.58,3313.01182605,232.0,3667.0,31.049057,30.0
2026-01-01,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.362636,3206.314547944,382.0,8391.0,34.346160999999995,30.0
2026-01-02,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,16.700818,3394.9367630599995,334.0,8578.0,33.81823,30.0
2026-01-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,16.310162,2910.23436797,336.0,7031.0,37.443204,30.0
2026-01-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3.699176,928.34,116.0,2684.0,12.0,30.0
2026-01-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,45.58,1436.8682516,203.0,12780.0,16.486680999999997,30.0
2026-01-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,148.444359,1133.26354106,300.0,17641.0,12.342781,30.0
2026-01-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,165.452092,1500.76,268.0,19389.0,4.0,30.0
2026-01-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,62.174007,216.49492701,118.0,8003.0,1.499999,30.0
2026-01-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,206.063425,42.912244230000006,186.0,8024.0,1.011277,30.0
2026-01-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,82.327604,426.32133985,202.0,10467.0,5.456995,30.0
2026-01-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,94.722937,245.22,204.0,10129.0,3.0,30.0
2026-01-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,83.054412,72.49,158.0,7473.0,1.0,30.0
2026-01-13,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,85.819995,284.07,148.0,6445.0,6.0,30.0
2026-01-14,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,54.674155,75.97,137.0,6239.0,2.0,30.0
2026-01-15,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.916255,139.70255704,71.0,2857.0,1.974616,30.0
2026-01-16,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,25.602566,55.24046187,81.0,4177.0,0.986613,30.0
2026-01-17,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.753383,0.7726128,139.0,9604.0,0.006074,30.0
2026-01-18,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,40.730788,0.0,127.0,10606.0,0.0,30.0
2026-01-19,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,38.669491,74.03,126.0,10535.0,1.0,30.0
2026-01-20,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,50.283459,354.68967241,102.0,8228.0,3.624558,30.0
2026-01-21,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.21,144.69,37.0,3331.0,2.0,30.0
2026-01-22,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9.798902,145.8887865,36.0,2849.0,3.0127,30.0
2026-01-23,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,11.51,0.0,18.0,1442.0,0.0,30.0
2026-02-03,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9.737275,734.9000000000001,133.0,2145.0,12.0,30.0
2026-02-04,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,6.573226,280.99,61.0,1183.0,6.0,30.0
2026-02-05,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,14.638861,2917.9316757,97.0,976.0,22.313424,30.0
2026-02-06,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,10.375,2569.755,268.0,2750.0,34.5,30.0
2026-02-07,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.584811,2081.701056,168.0,2999.0,24.504379,30.0
2026-02-08,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,13.56,1673.09329657,154.0,4518.0,22.039932,30.0
2026-02-09,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,44.804199,3215.40125752,351.0,12550.0,37.993113,30.0
2026-02-10,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,907.093585,9582.155866833,1761.0,144814.0,123.578733,30.0
2026-02-11,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,616.409037,1680.67288229,673.0,76978.0,29.087331,30.0
2026-02-12,Google,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1146.225252,4201.32321795,1270.0,161792.0,50.515684,30.0
